id,domain_id,org_id,created_at,updated_at,deleted_at,task_guid,alias_ref,purpose,description,task_state,rule_id,rule_root_id,inputs,outputs
5501720a-41f1-4559-a6ca-5c68ee62a5a3,"","",2018-09-18 01:47:05.159381+00,2018-09-18 01:48:42.384878+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,143ba4f4-2019-4604-bf36-04140c428de5,143ba4f4-2019-4604-bf36-04140c428de5,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
6127be8d-8302-4fcf-9824-709fa3ce8cb5,"","",2018-09-18 01:47:04.973571+00,2018-09-18 01:48:31.391254+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,78128964-74c9-4f3b-87c1-ddfc38e1547f,78128964-74c9-4f3b-87c1-ddfc38e1547f,"{""AccountingUsersFile"":""AccountUsers-1537235290.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/039c1019e26e48e7db1df06e31820f5e90182eba/2b96aeeb7d53df5709d3774b293c2638abd5fc04/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
db090943-99c7-4782-a48a-d6e6ee93ad25,"","",2018-09-18 01:47:06.044615+00,2018-09-18 01:48:39.395161+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,94052522-64f7-4023-aa18-fd5d1c57dcc8,94052522-64f7-4023-aa18-fd5d1c57dcc8,"{""AccountingUsersFile"":""AccountUsers-1537235300.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/6f332086a20b1ab430828a23e2c3077b67f07fdb/f20cc636a8d25d4c3892f418f0f2e6fb6893d072/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537235261.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/9c4807e71f4064153ce0e325fa3e48fcc19955a0/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235319.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2dfaa4d400badb9ef28f30dd63f32ff55ad06cb2/1dcd4f8f4968870c8a4c7fcddbea9851b827a983/""}"
4abcf42b-ddcb-4446-b69e-8b8bf769af7d,"","",2018-09-18 01:47:06.004204+00,2018-09-18 01:48:34.242261+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,05b49a34-5520-477b-b89a-48c7a80aa678,05b49a34-5520-477b-b89a-48c7a80aa678,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
a6e36094-becf-4c66-ac6f-82367a6ae43e,"","",2018-09-18 01:47:04.355614+00,2018-09-18 01:48:39.396369+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,24304a25-e26c-43ea-a928-39afc227e684,24304a25-e26c-43ea-a928-39afc227e684,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":""demo"",""EmployeeFile"":""Employees-1537235263.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/9c4807e71f4064153ce0e325fa3e48fcc19955a0/"",""OutFileType"":""Compare""}","{""error"":""The specified key does not exist.""}"
33ec119e-5801-444e-ac48-9c994fef1d7f,"","",2018-09-18 01:47:04.255816+00,2018-09-18 01:48:38.972833+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,ef0b7a55-17ec-43f0-9a2b-14a5c9695451,"{""AccountingUsersFile"":""AccountUsers-1537235299.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/6f332086a20b1ab430828a23e2c3077b67f07fdb/f20cc636a8d25d4c3892f418f0f2e6fb6893d072/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
01d1260b-a768-4255-860b-04595e44cad3,"","",2018-09-18 01:47:04.49337+00,2018-09-18 01:48:41.009663+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,6fda09d8-9908-45f2-97d4-dbdf29882e03,6fda09d8-9908-45f2-97d4-dbdf29882e03,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
c6c6d353-db7d-4fd4-b6a1-3dcb752931bc,"","",2018-09-21 21:24:34.744839+00,2018-09-21 21:24:40.058722+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,6defd47b-0a32-479c-9ae2-c57d71d44596,6defd47b-0a32-479c-9ae2-c57d71d44596,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565078.csv: no such file or directory""}"
3bbec306-d85d-496c-8c1b-e94dde4e1c71,"","",2018-09-21 21:24:34.766924+00,2018-09-21 21:24:44.981155+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,721c2972-76f7-49fd-b7af-74575dac0cde,721c2972-76f7-49fd-b7af-74575dac0cde,"{""AccountingUsersFile"":""AccountUsers-1537565082.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9e396cdb32150fb5872db08e7f98f8308d3d1ed2/817420c2ba32fafb8518400a1161efa603fecb32/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
a1863755-f03f-4090-bb1a-2de785da25b2,"","",2018-09-21 21:24:34.750015+00,2018-09-21 21:24:45.259473+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,6defd47b-0a32-479c-9ae2-c57d71d44596,6defd47b-0a32-479c-9ae2-c57d71d44596,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
86f4d3c4-3a37-49bf-b5c6-10d9a9adff17,"","",2018-09-21 21:24:34.747338+00,2018-09-21 21:24:43.638147+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,6defd47b-0a32-479c-9ae2-c57d71d44596,6defd47b-0a32-479c-9ae2-c57d71d44596,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""error"":""open AccountUsers-1537565082.csv: no such file or directory""}"
4f62c9d1-a796-4755-9ace-d76a8ad3272b,"","",2018-09-21 21:24:34.768852+00,2018-09-21 21:24:46.629862+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,721c2972-76f7-49fd-b7af-74575dac0cde,721c2972-76f7-49fd-b7af-74575dac0cde,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
d9689f35-29a6-495e-8bfb-4d1bd02a4eb2,"","",2018-09-21 21:26:59.887952+00,2018-09-21 21:27:12.29474+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
2aa294c1-4eba-41d2-b47b-6dd486608df7,"","",2018-09-18 01:47:03.77825+00,2018-09-18 01:48:38.026469+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,a2ae3ae1-79a8-4d5c-ad63-7bb7391f4ac4,a2ae3ae1-79a8-4d5c-ad63-7bb7391f4ac4,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235300.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/4f4ef946b2e0e9adf2cd3e8ee62240306cb954f3/c64a76b0242f28e3da57f6b989ab0e6da84be798/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/4f4ef946b2e0e9adf2cd3e8ee62240306cb954f3/37a48f7962f66d4e840b94d276841908afa52703//Summary-1537235318.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/4f4ef946b2e0e9adf2cd3e8ee62240306cb954f3/37a48f7962f66d4e840b94d276841908afa52703/""}"
cdb0a562-d933-4c67-9725-8cb817ecd4e3,"","",2018-09-18 01:47:05.735304+00,2018-09-18 01:48:38.211774+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,bff3dd67-ebb0-4e52-b377-c8cc35547b6f,bff3dd67-ebb0-4e52-b377-c8cc35547b6f,"{""AccountingUsersFile"":""AccountUsers-1537235298.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/2dfaa4d400badb9ef28f30dd63f32ff55ad06cb2/2f1ad82ca8428749ee5a45f3f4476e981e3e6eb8/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537235262.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/9c4807e71f4064153ce0e325fa3e48fcc19955a0/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235318.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/ebc5348bab921c25e516c2ff28260d344699de4b/87d5a03c120f612fa7f803c907fd6cdd11efad92/""}"
f41dcf5c-4116-4b1d-afdc-90fecc3e4e6e,"","",2018-09-18 01:47:04.686508+00,2018-09-18 01:48:39.030234+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,1ffbfd31-38eb-4b88-9082-3d3c1da2cb4d,1ffbfd31-38eb-4b88-9082-3d3c1da2cb4d,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
1e1086b9-f28a-47db-9a84-a396ba64733d,"","",2018-09-18 01:47:04.835329+00,2018-09-18 01:48:41.436302+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,691ca57b-c96b-436a-9dbd-17d621fab191,691ca57b-c96b-436a-9dbd-17d621fab191,"{""AccountingUsersFile"":""AccountUsers-1537235302.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/54bf10787c2e6721334fb04fb3ed99cadf9049a7/8227039dbba3d84323ea96ef823d413bdf508b7b/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
84d9fc7d-806a-4603-b2ab-dd9efc68bec7,"","",2018-09-18 01:47:04.184014+00,2018-09-18 01:48:42.28407+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,c707afad-601a-4f72-907e-e6d715f9f9fb,c707afad-601a-4f72-907e-e6d715f9f9fb,"{""AccountingUsersFile"":""AccountUsers-1537235305.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/97ff00bbf5390c20e475c280121c791355e7fc70/d18c90c622a862c9851051ec6664e220d8d11ac2/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
926623d1-9ec8-4dfc-a565-0d7eb74355c1,"","",2018-09-18 01:47:05.19294+00,2018-09-18 01:48:42.32981+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,de8651e5-56c0-47f4-8c41-99574be85aff,de8651e5-56c0-47f4-8c41-99574be85aff,"{""AccountingUsersFile"":""AccountUsers-1537235303.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/990cc475ddec467db03d83e14a790e01983e8f55/4f98408c4d3dd80525ed7bac369cfa32e144116c/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
a5b2eea0-84ed-4c82-9831-7beeee46daa9,"","",2018-09-18 01:47:04.729725+00,2018-09-18 01:48:46.810159+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,f42603a3-1666-401d-a1cd-85885b815a19,f42603a3-1666-401d-a1cd-85885b815a19,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
28a94a68-01e5-4b62-a7d6-ff2b60bb1cfb,"","",2018-09-18 01:47:04.577307+00,2018-09-18 01:48:45.182573+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,78c59565-7d55-486c-806c-e744e9d96f5d,78c59565-7d55-486c-806c-e744e9d96f5d,"{""AccountingUsersFile"":""AccountUsers-1537235307.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/efeeeeea7f6c9415c2b1f0102b474daf8dd5f8b2/46050ba26fe35e69f3a10e1839e8dc853f8737a2/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537235264.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/50c0d2e351df559fc9f57147012b627b573e6204/ad191e31d1cffd0dd1091a4b49150084e2b2ddfc/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537235325.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/eb00c0a6615e96cce5b9e8a3c60ac7c46a2b67e2/8dfcf3d605bbb106cfe43c19e7d21e044bed1559/""}"
69046198-6e05-4d22-8453-fd44fa0576ef,"","",2018-09-18 01:47:05.449486+00,2018-09-18 01:48:48.29172+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,3fac3c9d-80a6-4179-aec8-205c897cc758,3fac3c9d-80a6-4179-aec8-205c897cc758,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
9d378204-5290-48d3-8fda-6f9c768cee5d,"","",2018-09-21 21:24:34.761982+00,2018-09-21 21:24:39.694774+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,721c2972-76f7-49fd-b7af-74575dac0cde,721c2972-76f7-49fd-b7af-74575dac0cde,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565078.csv: no such file or directory""}"
2eb4d05d-75fe-41aa-8b27-418a4f6c1116,"","",2018-09-18 01:47:05.838245+00,2018-09-18 01:48:48.74383+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,83b22ffe-b2cc-4dca-8a02-ce8a4c7ecfa8,83b22ffe-b2cc-4dca-8a02-ce8a4c7ecfa8,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
360cbd38-40ff-419f-8c00-9706591e7698,"","",2018-09-18 01:47:05.944077+00,2018-09-18 01:48:48.775921+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,cc1b7c76-a8e7-4530-a7c2-e544596ef77b,cc1b7c76-a8e7-4530-a7c2-e544596ef77b,"{""AccountingUsersFile"":""AccountUsers-1537235311.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/62479271271c0f2ba7579e1fb60f7617b367fabe/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
718a0cbe-e64d-4029-b32b-896656112364,"","",2018-09-21 21:24:34.731987+00,2018-09-21 21:24:39.037054+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537565078.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9079fa7ac98cd701f613ccc6a84e012fbae95514/435360e6abc37fa55df96907bee64a1478119038/""}"
2874fd84-c0f2-446d-9ce3-415ddf923d74,"","",2018-09-21 21:24:34.735731+00,2018-09-21 21:24:42.640715+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537565081.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9e396cdb32150fb5872db08e7f98f8308d3d1ed2/817420c2ba32fafb8518400a1161efa603fecb32/""}"
ae3478c1-0293-44cb-ab9d-87703c771226,"","",2018-09-21 21:24:34.76464+00,2018-09-21 21:24:43.315025+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t2,Generate Odoo Accounting Users Data,Fetch the list of Accounting users from the Odoo,3,721c2972-76f7-49fd-b7af-74575dac0cde,721c2972-76f7-49fd-b7af-74575dac0cde,"{""BucketName"":""demo"",""InputFileType"":""AccountUsers"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""AccountUsers-1537565082.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9e396cdb32150fb5872db08e7f98f8308d3d1ed2/817420c2ba32fafb8518400a1161efa603fecb32/""}"
08c4b289-c81a-44eb-8acc-42184e945b5b,"","",2018-09-21 21:24:34.7381+00,2018-09-21 21:24:44.277142+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,"{""AccountingUsersFile"":""AccountUsers-1537565081.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9e396cdb32150fb5872db08e7f98f8308d3d1ed2/817420c2ba32fafb8518400a1161efa603fecb32/"",""BucketName"":""demo"",""EmployeeFile"":""Employees-1537565078.csv"",""EmployeeFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/9079fa7ac98cd701f613ccc6a84e012fbae95514/435360e6abc37fa55df96907bee64a1478119038/"",""OutFileType"":""Compare""}","{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565084.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/e15a77eb035dee325a4fb81bce7f5579383b9ff9/8b4b60bb06fd5d792c7d64e378d4a45028221e2e/""}"
55e386b5-aba4-4d00-8738-803de82437d8,"","",2018-09-21 21:24:34.740358+00,2018-09-21 21:24:45.91076+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,3cc346ca-9f94-4b4a-bff9-b4c7a36d1b0d,"{""BucketName"":""demo"",""ComparisonFile"":""Compare-1537565084.csv"",""ComparisonFileHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/e15a77eb035dee325a4fb81bce7f5579383b9ff9/8b4b60bb06fd5d792c7d64e378d4a45028221e2e/"",""OutFileType"":""Summary""}","{""BucketName"":""demo"",""ComplianceStatus_"":""Passed"",""FileName"":""http://cnminio:9000/demo/a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/e15a77eb035dee325a4fb81bce7f5579383b9ff9/694b93f5bcd907e94ab8c48d26a93a9e3c0877d7//Summary-1537565085.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/e15a77eb035dee325a4fb81bce7f5579383b9ff9/694b93f5bcd907e94ab8c48d26a93a9e3c0877d7/""}"
9e2bcb15-0ef1-4ead-8eb8-7b575832a672,"","",2018-09-21 21:26:59.901888+00,2018-09-21 21:27:04.439145+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,b8a8e9a4-2851-404d-ad3c-d98f4e97ac07,b8a8e9a4-2851-404d-ad3c-d98f4e97ac07,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""BucketName"":""demo"",""FileName"":""Employees-1537565223.csv"",""Hash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/1b44ac4d91696ed47458493f2a2cda4b4716fdd9/2a0c53fe80110d1564976873f0093eca21088619/""}"
5cd12fd1-4876-465c-8b85-26cec7e1364b,"","",2018-09-21 21:26:59.881838+00,2018-09-21 21:27:04.621726+00,,8fe8ece7-c997-d3f4-fc01-000000000000,t1,Generate Odoo Employee Data,Fetch the list of active Employees from the Odoo,3,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,"{""BucketName"":""demo"",""InputFileType"":""Employees"",""OdooDBName"":""Testodoo""}","{""error"":""open Employees-1537565223.csv: no such file or directory""}"
128b35f7-13cf-4348-8caf-4d986f7f44df,"","",2018-09-21 21:26:59.885986+00,2018-09-21 21:27:10.48494+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,0ccbf5a4-4580-4c3e-ab4f-148815c64ca9,"{""AccountingUsersFile"":null,""AccountingUsersHash"":null,""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
59952df9-04b4-44e1-95f2-59e228114207,"","",2018-09-21 21:26:59.89792+00,2018-09-21 21:27:12.345341+00,,dd97d1c9-a9d1-fb98-6500-000000000000,t4,Summarize the result of the control,"If any user has access to Accouting but is not an Employee, the control would fail, else it would pass",3,16c66791-454f-4e40-b3e1-7ab1e7c4c1ab,16c66791-454f-4e40-b3e1-7ab1e7c4c1ab,"{""BucketName"":null,""ComparisonFile"":null,""ComparisonFileHash"":null,""OutFileType"":""Summary""}","{""error"":""Bucket name cannot be empty""}"
2183878f-65ec-49e7-b25f-1d84d280fdbe,"","",2018-09-18 01:47:05.791822+00,2018-09-18 01:48:48.447348+00,,98c0f4a2-88d3-b4bb-2200-000000000000,t3,Compare the Employee and Accounting User files,Generate a comparison file to check if users have access to both accounting and are part of Employee file,3,e9bb0220-4757-4412-88ee-07b70a0087ce,e9bb0220-4757-4412-88ee-07b70a0087ce,"{""AccountingUsersFile"":""AccountUsers-1537235312.csv"",""AccountingUsersHash"":""a7e17210f7d86f699c0334e68918dfa69130deef/0c37db6b4d732b7041291401a865902f280e6161/f265ce49d6d06d662ea7ad653a6db7b44bf84096/62479271271c0f2ba7579e1fb60f7617b367fabe/"",""BucketName"":null,""EmployeeFile"":null,""EmployeeFileHash"":null,""OutFileType"":""Compare""}","{""error"":""Bucket name cannot be empty""}"
